service_week,total_metric,num_data_points,prev_total_metric,prev_num_data_points,rolling_mean,rolling_std,z_score,is_outlier_z,is_outlier_metric,is_outlier_count,is_outlier
2017-01,200.2099999999999,35,200.2099999999999,35,190.43749999999994,13.515310762242933,0.7230688344437414,False,False,False,False
2017-02,196.9799999999999,36,200.2099999999999,35,189.51199999999994,11.886146137415597,0.6282944794437575,False,False,False,False
2017-03,194.03999999999994,34,196.9799999999999,36,188.30666666666662,11.033646118426422,0.5196227313977864,False,False,False,False
2017-04,170.51999999999995,33,194.03999999999994,34,190.66571428571424,11.849340146386275,1.7001549484473346,False,False,False,False
2017-05,185.80999999999995,38,170.51999999999995,33,187.26428571428565,12.06834959324437,0.12050410895453212,False,False,False,False
2017-06,182.27999999999994,38,185.80999999999995,38,182.92428571428565,13.383066237031093,0.04814186098122679,False,False,False,False
2017-07,204.8199999999999,41,182.27999999999994,38,185.0242857142857,16.261717680022656,1.2173200073466428,False,False,False,False
2017-08,176.39999999999995,32,204.8199999999999,41,188.0485714285714,15.03714337739654,0.7746532127958085,False,False,False,False
2017-09,166.59999999999994,33,176.39999999999995,32,192.44428571428563,18.39596500788769,1.404888827696963,False,False,False,False
2017-10,208.73999999999992,40,166.59999999999994,33,190.76428571428565,19.950246328590236,0.9010271848099287,False,False,False,False
2017-11,191.68999999999994,41,208.73999999999992,40,188.74857142857135,18.98276448832064,0.15495259256038998,False,False,False,False
2017-12,216.57999999999993,44,191.68999999999994,41,187.5828571428571,20.08595754441869,1.4436525016553314,False,False,False,False
2017-13,170.51999999999995,33,216.57999999999993,44,191.50285714285707,17.863014596539696,1.1746537533995955,False,False,False,False
2017-14,190.70999999999995,34,170.51999999999995,33,182.1228571428571,23.615979557837317,0.363615781259985,False,False,False,False
2017-15,168.23999999999995,35,190.70999999999995,34,178.33428571428567,23.95023719934234,0.42146913328118946,False,False,False,False
2017-16,194.03999999999994,34,168.23999999999995,35,173.01428571428568,17.232929579870092,1.2200893753012572,False,False,False,False
2017-17,143.07999999999996,35,194.03999999999994,34,172.17428571428565,17.515760386142585,1.6610346952053157,False,False,False,False
2017-18,165.16999999999996,36,143.07999999999996,35,171.24999999999994,16.516859063797,0.36810872917881976,False,False,False,False
2017-19,179.33999999999992,39,165.16999999999996,36,163.25142857142853,27.87154966901518,0.5772399317450604,False,False,False,False
2017-20,164.63999999999993,38,179.33999999999992,39,156.56571428571425,24.68629164613622,0.3270756835423448,False,False,False,False
