service_week,total_metric,num_data_points,prev_total_metric,prev_num_data_points,rolling_mean,rolling_std,z_score,is_outlier_z,is_outlier_metric,is_outlier_count,is_outlier
2017-10,5.88,2,5.88,2,6.2875000000000005,4.933662432716693,0.08259584143773961,False,False,False,False
2017-15,2.94,1,5.88,2,7.380000000000001,4.921742577583675,0.9021195095050695,False,False,False,False
2017-19,13.389999999999999,2,2.94,1,23.310000000000002,39.26790343270188,0.25262362216513795,False,False,False,False
2017-36,2.94,1,13.389999999999999,2,20.82,36.44686863549917,0.49057712416437654,False,False,False,False
2018-01,11.75,1,2.94,1,20.4,36.66401823768548,0.23592613182558939,False,False,False,False
2018-02,102.96,1,11.75,1,20.43857142857143,36.642724347666174,2.2520549451636085,True,False,False,True
2018-04,5.88,2,102.96,1,18.525714285714283,37.413400387714404,0.3379995978624496,False,False,False,False
2018-09,2.94,1,5.88,2,18.525714285714283,37.413400387714404,0.4165810678580349,False,False,False,False
2018-12,3.21,1,2.94,1,17.267142857142854,37.825237040141026,0.3716339660271021,False,False,False,False
2018-23,0.0,1,3.21,1,5.728571428571429,7.455307792822125,0.7683883198071076,False,False,False,False
2018-27,2.94,1,0.0,1,5.703333333333333,8.166552924377989,0.3383720596586723,False,False,False,False
2018-29,2.94,1,2.94,1,6.256,9.0041618155162,0.36827414566070826,False,False,False,False
2018-34,22.19,2,2.94,1,7.0175,10.209506599243669,1.486114911872822,False,False,False,False
