service_week,total_metric,num_data_points,prev_total_metric,prev_num_data_points,rolling_mean,rolling_std,z_score,is_outlier_z,is_outlier_metric,is_outlier_count,is_outlier
2017-02,16.11,1,16.11,1,6.4975,6.411247278546248,1.4993182422031985,False,False,False,False
2017-04,3.43,1,16.11,1,5.8839999999999995,5.719263938655043,0.4290761934265772,False,False,False,False
2017-29,3.02,1,3.43,1,5.4750000000000005,5.212645201814526,0.47097009386815986,False,False,False,False
2017-32,3.43,1,3.02,1,10.292857142857144,13.606075498695077,0.5043965207686334,False,False,False,False
2017-33,3.43,1,3.43,1,8.47857142857143,13.547723583160172,0.3726509031263973,False,False,False,False
2017-35,3.43,1,3.43,1,8.475714285714286,13.548967804649495,0.37240580673479695,False,False,False,False
2018-01,39.2,1,3.43,1,8.531428571428572,13.523572541518545,2.267786218058597,True,False,False,True
2018-12,3.41,1,39.2,1,8.04142857142857,13.798563244738478,0.33564571102680396,False,False,False,False
2018-15,3.41,1,3.41,1,8.038571428571428,13.799679257832324,0.3354115224050861,False,False,False,False
2018-16,3.41,1,3.41,1,8.035714285714283,13.800794490587439,0.3351773906110377,False,False,False,False
2018-17,0.0,1,3.41,1,2.822857142857143,1.271805989996303,2.2195658497137196,True,False,False,True
2018-21,3.41,1,0.0,1,2.822857142857143,1.271805989996303,0.4616607106438962,False,False,False,False
2018-22,3.41,1,3.41,1,2.7228571428571433,1.245186924196715,0.5518391205289446,False,False,False,False
2018-26,2.71,1,3.41,1,2.7228571428571433,1.2451869241967153,0.010325472109689586,False,False,False,False
2018-27,3.41,1,2.71,1,3.176666666666667,0.36147844564602566,0.6454972243679016,False,False,False,False
2018-41,2.71,1,3.41,1,3.1300000000000003,0.3834057902536164,1.095445115010333,False,False,False,False
2018-44,3.41,1,2.71,1,3.06,0.4041451884327381,0.8660254037844387,False,False,False,False
