service_week,total_metric,num_data_points,prev_total_metric,prev_num_data_points,rolling_mean,rolling_std,z_score,is_outlier_z,is_outlier_metric,is_outlier_count,is_outlier
2017-01,1469.23,6,1469.23,6,1326.9650000000001,492.78773987049095,0.28869427643915896,False,False,False,False
2017-02,1883.6,6,1469.23,6,1164.144,560.9663159495408,1.2825297696924736,False,False,False,False
2017-03,1255.19,6,1883.6,6,1079.63,542.772754732586,0.32345028093109623,False,False,False,False
2017-04,699.8399999999999,6,1255.19,6,1165.747142857143,545.357701076834,0.8543147771401923,False,False,False,False
2017-05,512.86,6,699.8399999999999,6,1166.1514285714286,545.6211613817952,1.1973352113340996,False,False,False,False
2017-06,657.0600000000001,5,512.86,6,983.5342857142857,474.80098833992696,0.6876023717974047,False,False,False,False
2017-07,1682.4499999999998,7,657.0600000000001,5,1030.765714285714,520.5669065501937,1.2518742115840773,False,True,False,True
2017-08,1472.0600000000002,5,1682.4499999999998,7,1018.6328571428572,530.4609832247886,0.8547794412713635,False,False,False,False
2017-09,605.28,5,1472.0600000000002,5,1189.8285714285714,533.39509113566,1.0959016705309375,False,True,False,True
2017-10,1585.81,7,605.28,5,1259.9514285714286,481.41378796999464,0.6768783519945244,False,True,False,True
2017-11,614.9100000000001,7,1585.81,7,1191.6042857142857,443.93681415479017,1.2990458716794009,False,True,False,True
2017-12,1711.2299999999998,6,614.9100000000001,7,1119.3614285714286,431.66841778648296,1.3711185415499365,False,True,False,True
2017-13,1147.9200000000003,5,1711.2299999999998,6,1655.2985714285714,1246.6229833090217,0.407002420316198,False,False,False,False
2017-14,1204.02,7,1147.9200000000003,5,1495.9714285714285,1325.744370010405,0.22021698539752216,False,False,False,False
2017-15,966.36,6,1204.02,7,1557.9071428571426,1287.2926251467236,0.4595281067424114,False,False,False,False
2017-16,4356.84,6,966.36,6,1382.7228571428575,1345.0934087727178,2.211085953926998,True,True,False,True
2017-17,470.52,6,4356.84,6,1410.8114285714287,1341.4209160367795,0.7009667266479744,False,True,False,True
2017-18,1048.46,6,470.52,6,1364.1200000000001,1355.4334868717585,0.23288490586765737,False,False,False,False
2017-19,484.94,8,1048.46,6,1326.0457142857142,1372.1095052370656,0.6130018858373789,False,False,False,False
2017-20,1344.5400000000002,6,484.94,8,839.3942857142857,314.58585086094513,1.605748360592993,False,True,False,True
2017-21,877.18,5,1344.5400000000002,6,1360.7385714285713,1246.1295297631054,0.3880484009720064,False,False,False,False
2017-22,699.84,4,877.18,5,1420.6699999999998,1238.673565728006,0.5819370170996958,False,False,False,False
2017-23,950.28,7,699.84,4,1497.3414285714284,1186.61689737995,0.4610261574559911,False,False,False,False
2017-24,4119.929999999999,6,950.28,7,1510.8571428571427,1185.1242699215732,2.201518375212681,True,True,False,True
2017-25,1467.98,9,4119.929999999999,6,1581.3371428571425,1155.4571517616491,0.09810588188780024,False,True,False,True
2017-26,1021.64,6,1467.98,9,1569.2114285714285,1166.640884197426,0.46935731122445834,False,False,False,False
2017-27,1439.15,7,1021.64,6,1494.8242857142857,1227.6860388125451,0.0453489605275103,False,False,False,False
2017-28,1370.54,5,1439.15,7,1057.5585714285712,408.976509408082,0.7652797199145046,False,False,False,False
2017-29,614.96,6,1370.54,5,929.5114285714284,399.26173676877556,0.7878326411067899,False,True,False,True
2017-30,429.57000000000005,6,614.96,6,852.8942857142856,428.9884715178696,0.9867964148697453,False,False,False,False
2017-31,1059.07,5,429.57000000000005,6,957.6728571428573,635.7756704402973,0.15948572361525173,False,True,False,True
2017-32,571.65,5,1059.07,5,848.4499999999999,618.4638738034744,0.4475604990437276,False,False,False,False
2017-33,485.32000000000005,6,571.65,5,815.4085714285715,638.8591518592228,0.5166844217038137,False,False,False,False
2017-34,2172.6,5,485.32000000000005,6,899.1914285714284,617.9394124946925,2.060733699259729,True,True,False,True
2017-35,605.98,7,2172.6,5,888.7585714285714,615.4015369775133,0.45950254335959523,False,True,False,True
2017-36,383.67,5,605.98,7,942.2428571428571,599.3070504817566,0.9320311794994652,False,False,False,False
2017-37,1016.05,6,383.67,5,968.2214285714286,579.8241142343245,0.0824880688029514,False,True,False,True
2017-38,986.04,6,1016.05,6,762.0614285714286,233.14234846466442,0.9606944980333253,False,False,False,False
2017-39,946.04,5,986.04,6,919.2485714285715,412.38811118607555,0.0649665396375595,False,False,False,False
2017-40,667.17,6,946.04,5,1243.5528571428572,707.8129566421318,0.8143152110088806,False,False,False,False
2017-41,729.48,6,667.17,6,1202.4242857142858,731.2132302973633,0.6467939393300542,False,False,False,False
2017-42,1706.29,6,729.48,6,1157.6742857142858,755.8338782399464,0.7258416565862784,False,True,False,True
2017-43,2653.8,7,1706.29,6,1061.2157142857143,827.0714432231584,1.925570395113471,False,False,False,False
2017-44,728.15,7,2653.8,7,1005.4799999999999,870.0793677973676,0.31874103704133255,False,True,False,True
2017-45,672.7900000000001,5,728.15,7,1436.0742857142857,1333.272462212896,0.5724893503368593,False,False,False,False
2017-46,270.83,6,672.7900000000001,5,1309.8242857142861,1345.209221705644,0.7723663122059959,False,False,False,False
2017-47,277.02000000000004,4,270.83,6,1128.6114285714286,1212.922625746432,0.7020987245970118,False,False,False,False
2017-48,3743.64,5,277.02000000000004,4,1131.5371428571427,1211.8198702738275,2.1555207347380896,True,True,False,True
2017-49,822.5400000000001,6,3743.64,5,1551.3628571428574,1500.9654119234315,0.4855693884437336,False,True,False,True
2017-50,1385.31,7,822.5400000000001,6,1712.7285714285715,1397.5060617570211,0.23428776474638185,False,False,False,False
