service_week,total_metric,num_data_points,prev_total_metric,prev_num_data_points,rolling_mean,rolling_std,z_score,is_outlier_z,is_outlier_metric,is_outlier_count,is_outlier
2017-01,1457.5,5,1457.5,5,1298.985,510.57421677297157,0.31046416915032804,False,False,False,False
2017-02,1871.8700000000001,5,1457.5,5,1138.19,569.9032227053993,1.2873764716000948,False,False,False,False
2017-03,1217.24,5,1871.8700000000001,5,1058.0016666666668,546.2716901109435,0.29150024834893634,False,False,False,False
2017-04,649.3299999999999,5,1217.24,5,1143.02,547.0595201011799,0.902442936937997,False,False,False,False
2017-05,495.00999999999993,5,649.3299999999999,5,1145.1000000000001,548.4803365664079,1.1852567114250407,False,False,False,False
2017-06,657.0600000000001,5,495.00999999999993,5,960.1900000000002,476.02822885483033,0.6367899666984722,False,False,False,False
2017-07,1653.13,5,657.0600000000001,5,1004.2014285714286,516.2937506054918,1.256897978461932,False,True,False,True
2017-08,1472.0600000000002,5,1653.13,5,997.6085714285715,521.8453820315164,0.9091800845768041,False,False,False,False
2017-09,577.5,4,1472.0600000000002,5,1171.3542857142857,529.0357302318104,1.1225220751234957,False,True,False,True
2017-10,1525.3200000000002,6,577.5,4,1241.4771428571428,479.74001135039407,0.5916597540903115,False,True,False,True
2017-11,603.1800000000001,6,1525.3200000000002,6,1175.642857142857,444.1330692001473,1.288944455709688,False,True,False,True
2017-12,1711.2299999999998,6,603.1800000000001,6,1103.3999999999999,428.74391692477684,1.4176994145123785,False,True,False,True
2017-13,1147.9200000000003,5,1711.2299999999998,6,1643.3057142857142,1249.7160903695572,0.3963986045336281,False,False,False,False
2017-14,1192.29,6,1147.9200000000003,5,1487.08,1332.5331374115995,0.22122526766772913,False,False,False,False
2017-15,966.36,6,1192.29,6,1550.6914285714286,1293.358082105501,0.4517940055859672,False,False,False,False
2017-16,4356.84,6,966.36,6,1372.6057142857142,1352.060520931628,2.2071750779750747,True,True,False,True
2017-17,431.74,5,4356.84,6,1400.6942857142858,1348.6528558016346,0.71846085636199,False,True,False,True
2017-18,1048.46,6,431.74,5,1355.6785714285713,1361.9616436159106,0.2255706486806251,False,True,False,True
2017-19,464.62999999999994,6,1048.46,6,1317.6042857142857,1378.2866680031548,0.6188656580057215,False,False,False,False
2017-20,1344.5400000000002,6,464.62999999999994,6,823.7371428571429,323.6107010341432,1.609349924086438,False,True,False,True
2017-21,877.18,5,1344.5400000000002,6,1348.7328571428573,1246.5451479684998,0.3782878284924931,False,False,False,False
2017-22,699.84,4,877.18,5,1398.814285714286,1239.4930282828964,0.563919497540534,False,False,False,False
2017-23,899.77,6,699.84,4,1478.2785714285715,1186.3100942759243,0.4876537544609445,False,False,False,False
2017-24,4106.71,5,899.77,6,1475.302857142857,1186.727523650849,2.2173642141221106,True,True,False,True
2017-25,1399.03,6,4106.71,5,1545.782857142857,1159.6253406124222,0.12655195777746095,False,True,False,True
2017-26,1020.88,5,1399.03,6,1533.6571428571426,1170.3395680131227,0.4381439001739305,False,False,False,False
2017-27,1323.71,5,1020.88,5,1464.8099999999997,1226.6637483842098,0.11502744756732226,False,False,False,False
2017-28,1370.54,5,1323.71,5,1029.432857142857,384.3479871901801,0.8874955879198059,False,False,False,False
2017-29,614.96,6,1370.54,5,904.0200000000001,386.8680091452381,0.7471798990013699,False,True,False,True
2017-30,417.84000000000003,5,614.96,6,823.78,415.76044957803924,0.9763795483961829,False,False,False,False
2017-31,1059.07,5,417.84000000000003,5,945.0500000000001,645.9593647952374,0.176512651126504,False,True,False,True
2017-32,521.14,4,1059.07,5,832.38,627.9054869697082,0.49567969457004446,False,False,False,False
2017-33,459.20000000000005,5,521.14,4,791.8742857142859,652.9160587154918,0.5095207588687118,False,False,False,False
2017-34,2172.6,5,459.20000000000005,5,875.4442857142858,634.2330447834124,2.0452351465362177,True,True,False,True
2017-35,581.85,5,2172.6,5,863.3357142857143,630.9436100756058,0.4461345036079911,False,True,False,True
2017-36,331.42,4,581.85,5,924.0357142857141,612.7111468127305,0.9672024368553583,False,False,False,False
2017-37,1002.8299999999999,5,331.42,4,953.7457142857144,591.0751026408612,0.08304238411494942,False,True,False,True
2017-38,974.31,5,1002.8299999999999,5,747.5857142857143,246.10105762045143,0.9212649791369465,False,False,False,False
2017-39,946.04,5,974.31,5,908.22,423.1659145851266,0.08937392804209858,False,False,False,False
2017-40,667.17,6,946.04,5,1147.4157142857143,507.5883969601466,0.9461321755221701,False,False,False,False
2017-41,729.48,6,667.17,6,1095.8757142857144,541.874948607676,0.676162858657984,False,False,False,False
2017-42,1706.29,6,729.48,6,1052.8014285714287,564.6542156762422,1.1573252324804466,False,True,False,True
2017-43,2005.79,5,1706.29,6,956.342857142857,638.7432739558276,1.6429873873391543,False,False,False,False
2017-44,642.05,5,2005.79,5,900.6071428571429,683.6264981872847,0.37821404457366314,False,True,False,True
2017-45,672.7900000000001,5,642.05,5,1331.2014285714286,1262.2560747649236,0.5216147830336628,False,False,False,False
2017-46,270.83,6,672.7900000000001,5,1202.4385714285713,1263.58830358136,0.7372722339927761,False,False,False,False
2017-47,277.02000000000004,4,270.83,6,1095.9371428571428,1215.079327913947,0.673961875611087,False,False,False,False
2017-48,3743.64,5,277.02000000000004,4,1111.162857142857,1209.0969491830708,2.177225858220701,True,True,False,True
2017-49,804.95,5,3743.64,5,1530.9885714285715,1505.411477563843,0.4822857951126395,False,True,False,True
2017-50,1260.28,5,804.95,5,1692.3542857142857,1405.012835420103,0.3075233726139549,False,False,False,False
