service_week,total_metric,num_data_points,prev_total_metric,prev_num_data_points,rolling_mean,rolling_std,z_score,is_outlier_z,is_outlier_metric,is_outlier_count,is_outlier
2017-01,141.32,20,141.32,20,128.1225,31.526366081953277,0.41861786308301074,False,False,False,False
2017-02,151.33000000000004,25,141.32,20,131.844,28.542628295235893,0.6826981663511519,False,False,False,False
2017-03,81.58,19,151.33000000000004,25,128.8216666666667,26.581051459012432,1.7772685455845343,False,False,False,False
2017-04,138.26000000000002,21,81.58,19,129.61285714285717,24.355193637966778,0.35504307564457266,False,False,False,False
2017-05,146.73000000000005,25,138.26000000000002,21,123.09571428571431,26.691963120724107,0.885445765356077,False,False,False,False
2017-06,113.71000000000006,24,146.73000000000005,25,118.19285714285716,23.616238561835456,0.18982096285652916,False,False,False,False
2017-07,134.36,21,113.71000000000006,24,123.88000000000004,17.270763349275175,0.6068058364333851,False,False,False,False
2017-08,95.70000000000003,19,134.36,21,125.3928571428572,19.10659110907866,1.5540635675585452,False,False,False,False
2017-09,117.01000000000002,20,95.70000000000003,19,129.24714285714288,25.70880180942298,0.47599040001380416,False,False,False,False
2017-10,121.39000000000004,22,117.01000000000002,20,135.52857142857147,26.63483022195525,0.5308301690211982,False,False,False,False
2017-11,148.85000000000002,20,121.39000000000004,22,135.58428571428573,26.632386209990564,0.4981046077177249,False,False,False,False
2017-12,173.71,31,148.85000000000002,20,140.78285714285718,20.36329108492838,1.6169853252018487,False,False,False,False
2017-13,157.6800000000001,27,173.71,31,143.36857142857144,17.833549308883548,0.8025002944478136,False,False,False,False
2017-14,134.75000000000003,24,157.6800000000001,27,143.29285714285717,17.943201789986936,0.4761055046276311,False,False,False,False
2017-15,132.09000000000003,23,134.75000000000003,24,135.15000000000003,26.0866945651099,0.1173011778998115,False,False,False,False
2017-16,135.11000000000004,22,132.09000000000003,23,132.4357142857143,22.087863829972992,0.12107489139156832,False,False,False,False
2017-17,120.86000000000003,20,135.11000000000004,22,126.01571428571431,19.955679105744014,0.25835824771457006,False,False,False,False
2017-18,91.85000000000001,17,120.86000000000003,20,124.09428571428575,19.61921579909422,1.6435053288814119,False,False,False,False
2017-19,154.70999999999998,22,91.85000000000001,17,114.59142857142858,28.97847559170509,1.3844265652143237,False,False,False,False
2017-20,112.74000000000001,17,154.70999999999998,22,109.45285714285714,27.902845562347053,0.11780672511690486,False,False,False,False
2017-21,121.30000000000005,23,112.74000000000001,17,111.51714285714287,29.382684081096535,0.33294634063574274,False,False,False,False
2017-22,65.57,11,121.30000000000005,23,112.00714285714287,29.02648314573303,1.5998198136507369,False,False,True,True
2017-23,99.14000000000003,19,65.57,11,102.4814285714286,22.99063246090419,0.14533869727641027,False,False,False,False
2017-24,135.31000000000003,26,99.14000000000003,19,104.07285714285716,24.174184380785032,1.2921694633044938,False,False,False,False
2017-25,95.28,16,135.31000000000003,26,100.66714285714288,22.993152396808437,0.23429335674262042,False,False,False,False
2017-26,88.03000000000003,18,95.28,16,109.1314285714286,18.358251939814817,1.149424718682743,False,False,False,False
2017-27,123.88000000000002,17,88.03000000000003,18,109.87428571428575,17.9880458982652,0.7786123275939058,False,False,False,False
2017-28,97.46000000000001,17,123.88000000000002,17,107.64857142857146,15.038293817863151,0.6775084695092879,False,False,False,False
2017-29,124.82000000000004,15,97.46000000000001,17,113.6271428571429,17.430201485052436,0.642153055571719,False,False,False,False
2017-30,104.34000000000003,18,124.82000000000004,15,117.16285714285716,13.421789143386363,0.9553761429172535,False,False,False,False
2017-31,119.73000000000002,19,104.34000000000003,18,113.57000000000002,14.635324845500822,0.420899437834733,False,False,False,False
2017-32,137.13000000000005,22,119.73000000000002,19,116.2271428571429,12.795842702854342,1.6335662783815248,False,False,False,False
2017-33,112.78000000000002,21,137.13000000000005,22,110.32857142857145,17.00056609701712,0.14419687894150104,False,False,False,False
2017-34,98.73000000000002,21,112.78000000000002,21,117.78428571428574,23.957291066355896,0.7953439168689802,False,False,False,False
2017-35,116.06000000000002,22,98.73000000000002,21,122.36000000000004,27.2265617856289,0.23139168469392926,False,False,False,False
2017-36,83.53000000000002,15,116.06000000000002,22,119.41428571428575,26.467095834351813,1.3558074500834085,False,False,False,False
2017-37,156.53000000000006,27,83.53000000000002,15,115.40428571428576,29.582810243531007,1.390189571144865,False,False,False,False
2017-38,151.76000000000008,26,156.53000000000006,27,116.72571428571435,28.912860378006467,1.2117198110545897,False,False,False,False
2017-39,116.51000000000005,16,151.76000000000008,26,117.9571428571429,29.062959079835476,0.04979337627553934,False,False,False,False
2017-40,84.71000000000004,15,116.51000000000005,16,122.14857142857147,25.11841252187423,1.4904831822460223,False,False,False,False
2017-41,107.98000000000005,20,84.71000000000004,15,113.97000000000004,21.04864841266537,0.28457884243036236,False,False,False,False
2017-42,124.68000000000006,20,107.98000000000005,20,107.04000000000005,12.96748240793101,1.360325732095172,False,False,False,False
2017-43,112.87000000000003,17,124.68000000000006,20,100.61285714285717,17.75652904735394,0.690289347904365,False,False,False,False
2017-44,99.28000000000004,19,112.87000000000003,17,97.37857142857145,22.550656626486848,0.08431810225850699,False,False,False,False
2017-45,103.25000000000001,18,99.28000000000004,19,98.3557142857143,23.224707287099005,0.2107361635943813,False,False,False,False
2017-46,71.52000000000001,18,103.25000000000001,18,93.80285714285716,20.1205100285635,1.1074697963035698,False,False,False,False
2017-47,62.06999999999999,15,71.52000000000001,18,93.11142857142859,19.427294740966417,1.5978255843296292,False,False,False,False
2017-48,114.82000000000004,21,62.06999999999999,15,97.8357142857143,24.528557409098266,0.6924290503927406,False,False,False,False
