service_week,total_metric,num_data_points,prev_total_metric,prev_num_data_points,rolling_mean,rolling_std,z_score,is_outlier_z,is_outlier_metric,is_outlier_count,is_outlier
2017-01,231.62999999999997,19,231.62999999999997,19,276.0374999999999,53.59239210621844,0.8286157466527276,False,False,False,False
2017-02,300.60999999999996,19,231.62999999999997,19,268.04599999999994,49.73357749046412,0.6547689034886706,False,False,False,False
2017-03,340.00999999999993,21,300.60999999999996,19,263.6183333333333,45.78611554463499,1.6684461164257443,False,False,False,False
2017-04,231.89999999999998,17,340.00999999999993,21,265.9314285714285,42.242472871337846,0.805621126279266,False,False,False,False
2017-05,236.07999999999993,20,231.89999999999998,17,261.0828571428571,48.34305041895396,0.517196513794137,False,False,False,False
2017-06,241.48,22,236.07999999999993,20,252.2528571428571,45.48012669078135,0.23686954999271637,False,False,False,False
2017-07,279.81,21,241.48,22,248.5942857142857,37.58968557868983,0.8304329713098473,False,False,False,False
2017-08,197.68999999999997,14,279.81,21,247.63999999999996,38.164534583825336,1.3088067375822132,False,False,False,False
2017-09,238.79999999999995,17,197.68999999999997,14,258.58142857142855,44.71475052245864,0.4423915674424501,False,False,False,False
2017-10,314.4,19,238.79999999999995,17,264.06571428571425,44.62184848148675,1.1280188389140584,False,False,False,False
2017-11,225.21999999999997,21,314.4,19,264.06428571428563,44.62126057428337,0.8705331318378944,False,False,False,False
2017-12,312.66999999999996,28,225.21999999999997,21,263.1228571428571,46.293229423709356,1.070289186430511,False,False,False,False
2017-13,279.86999999999995,18,312.66999999999996,28,267.6442857142857,45.05063997219974,0.2713771500972823,False,False,False,False
2017-14,279.79999999999995,21,279.86999999999995,18,259.49999999999994,40.06683749270294,0.5066534139036327,False,False,False,False
2017-15,191.09999999999997,20,279.79999999999995,21,258.8685714285714,40.72650546780374,1.6639918070590596,False,False,False,False
2017-16,270.45,19,191.09999999999997,20,247.34571428571422,33.786696029227656,0.6838279094913299,False,False,False,False
2017-17,257.38999999999993,20,270.45,19,238.49999999999997,31.905582583616933,0.592059397457914,False,False,False,False
2017-18,220.79999999999998,18,257.38999999999993,20,230.90571428571425,26.264851580989912,0.384761903357894,False,False,False,False
2017-19,232.00999999999993,23,220.79999999999998,18,225.31714285714284,37.782719027921424,0.1771406959332671,False,False,False,False
2017-20,217.94999999999996,20,232.00999999999993,23,210.04571428571424,38.102695817637716,0.20744688911556833,False,False,False,False
2017-21,226.63999999999996,21,217.94999999999996,20,200.20714285714283,32.28824642409147,0.8186526080008665,False,False,False,False
2017-22,151.98000000000002,17,226.63999999999996,21,192.02571428571426,33.43596310219622,1.1976838879536826,False,False,False,False
2017-23,163.55,17,151.98000000000002,17,182.13428571428568,29.664942753550484,0.6264730011003101,False,False,False,False
2017-24,188.51999999999998,16,163.55,17,167.89857142857142,33.300437148567774,0.6192539899529661,False,False,False,False
2017-25,163.53,15,188.51999999999998,16,164.40285714285716,26.7455602012033,0.032635590217246095,False,False,False,False
2017-26,162.77000000000004,16,163.53,15,172.6,30.79073237193294,0.31925190610147414,False,False,False,False
2017-27,118.30000000000001,11,162.77000000000004,16,171.27999999999997,31.434694208787832,1.6853989304972772,False,False,False,False
2017-28,202.17,16,118.30000000000001,11,170.07714285714286,30.82014152805797,1.041294930902264,False,False,False,False
2017-29,209.35999999999999,20,202.17,16,164.04,36.017193116621385,1.2582879474604451,False,False,False,False
2017-30,154.30999999999997,17,209.35999999999999,20,171.49142857142857,40.78999445475626,0.4212167420244692,False,False,False,False
2017-31,180.09999999999997,13,154.30999999999997,17,169.3928571428571,44.21665248684998,0.2421518196187999,False,False,False,False
2017-32,121.27000000000001,12,180.09999999999997,13,162.65285714285713,41.92410234152732,0.9870898798437938,False,False,False,False
2017-33,214.92999999999998,18,121.27000000000001,12,153.01142857142855,36.84528935453007,1.680501700849274,False,False,False,False
2017-34,103.61,11,214.92999999999998,18,161.29,43.15556317942488,1.3365600110509015,False,False,False,False
2017-35,154.98999999999998,11,103.61,11,165.35999999999999,46.443398167375015,0.22328254195845199,False,False,False,False
2017-36,141.86999999999998,13,154.98999999999998,11,162.66428571428574,49.851614436292444,0.41712361674584664,False,False,False,False
2017-37,212.26,16,141.86999999999998,13,140.33285714285714,57.03192284860754,1.261173379127949,False,False,False,False
2017-38,208.58999999999997,17,212.26,16,145.91285714285712,54.70341327384904,1.145762926042234,False,False,False,False
2017-39,102.4,8,208.58999999999997,17,142.9257142857143,54.6960409466544,0.7409259168362738,False,False,True,True
2017-40,58.61,6,102.4,8,137.5385714285714,56.63988330630969,1.3935157846587363,False,False,False,False
2017-41,142.67000000000002,8,58.61,6,118.64142857142856,49.12304531431638,0.48915068833423053,False,False,False,False
2017-42,134.07999999999998,7,142.67000000000002,8,100.53285714285714,30.131198512663314,1.1133690166039663,False,False,False,False
2017-43,104.16000000000001,10,134.07999999999998,7,93.82285714285715,34.551766821339115,0.29917841569707115,False,False,False,False
2017-44,79.97999999999999,10,104.16000000000001,10,97.87000000000002,31.240252879898392,0.5726586167140596,False,False,False,False
2017-45,81.83,7,79.97999999999999,10,95.40285714285714,27.58010678870171,0.49212489446985447,False,False,False,False
2017-46,55.43000000000001,6,81.83,7,88.41714285714285,21.721562800042502,1.5186357980227048,False,False,False,False
2017-47,86.94,7,55.43000000000001,6,92.64714285714285,27.430978664207192,0.2080546569995228,False,False,False,False
2017-48,125.39999999999998,8,86.94,7,92.90142857142857,27.30192998585229,1.1903397102480298,False,False,False,False
2017-49,85.17999999999999,6,125.39999999999998,8,89.17142857142858,30.64545666629417,0.1302453611604559,False,False,False,False
